la_code,dist_state_ASD_km_lsoa_mean,dist_state_SEMH_km_lsoa_mean,dist_state_SLD_km_lsoa_mean,dist_state_MLD_km_lsoa_mean,dist_state_SLCN_km_lsoa_mean,dist_indep_ASD_km_lsoa_mean,dist_indep_SEMH_km_lsoa_mean,dist_state_ASD_km_lsoa_sd,dist_state_SEMH_km_lsoa_sd,dist_state_SLD_km_lsoa_sd,dist_state_MLD_km_lsoa_sd,dist_state_SLCN_km_lsoa_sd,dist_indep_ASD_km_lsoa_sd,dist_indep_SEMH_km_lsoa_sd,dist_state_ASD_km_lsoa_max,dist_state_SEMH_km_lsoa_max,dist_state_SLD_km_lsoa_max,dist_state_MLD_km_lsoa_max,dist_state_SLCN_km_lsoa_max,dist_indep_ASD_km_lsoa_max,dist_indep_SEMH_km_lsoa_max,pop_spread_km
E06000039,9.50596026667453,2.54013268437254,21.957219240204115,12.922843985768148,8.041994488317552,10.285721981659126,15.717577929882994,2.250641311483586,1.435102292327789,1.020944784960144,1.3823942645421907,1.2488233914562066,2.3288165843583366,1.1302112010614482,13.114464477901345,6.86017464535712,23.779235844875668,15.505565193482022,10.395912625151249,14.383343098389474,17.864951013935258,2.9028893337114074
E06000040,10.059296025733232,8.059420022742318,19.189875750951902,13.853492438829463,8.682284984209561,17.463149997298704,11.277944214868146,1.862073257516236,2.749038034248733,3.3674853928314192,2.6545641483836744,2.580097647875683,3.8371433731286992,2.170886834565782,14.663260578998807,15.21303441870907,22.80469738100435,18.133405612878747,13.216492749372367,25.302266785908863,17.161422761980834,6.3122792687864075
E06000041,9.811985114942273,9.665216032188093,10.273525102294467,11.148545045995634,5.373496391236983,19.09561441053723,7.850921834074493,2.6993644400887797,2.949313510186345,2.528144864592231,1.7269403996975505,2.6710584363355716,3.046574677022694,2.584347219187414,15.978116949865285,15.299703288950079,14.915661080833205,14.42795870699233,10.582024000595093,25.31675380197538,13.88343913112205,4.550908220272852
E06000042,4.785785145076501,5.13718967684371,21.322732992665934,5.789675094518524,6.102199791213659,12.78498925212574,14.827271628321608,2.690631611169154,2.4660242126303005,3.048863672066074,3.6455925309457546,3.3462941323746267,2.89716117561453,3.1215771620837707,14.473688678246905,13.692247562381844,25.94671609731748,20.1942710172204,19.952965543250713,19.09923830881107,20.409885097050395,5.128539552628319
E06000043,17.470250792130926,18.49856089036838,27.33923198872703,39.2178346411858,18.439323078200463,29.44545149053559,3.3982816737609842,1.9429560768948722,2.5903706589456648,2.029032878920723,1.3761336191894717,2.558674849820282,1.3907783171398338,1.712553752304361,20.446413225024028,22.7999820045553,34.1878066382571,41.47832155656801,23.797099009583253,31.880989911018478,6.8885152002745285,3.219536253594995
E06000044,8.66060047917144,2.917782800357415,3.0834818660882117,9.111944006522958,25.294479194857445,16.734179446195473,8.889089660689093,1.9873629205769952,1.1174524115866555,1.9490172665891727,0.9261859799060077,1.6576947421048343,1.4619886275877991,2.2758012198130326,11.74329109781534,5.13290388345906,7.866422709678873,10.971583028014503,28.928896561434456,19.85242407507052,12.210452725875072,2.6826973859744716
E06000045,3.6308934122596437,7.88890672488936,27.8029759325317,17.26076838864476,12.012725512880852,8.886831970889432,4.717589310251338,1.5955184609334205,1.4049803468763207,2.6771568722531653,2.622821670362782,1.4441966761891303,2.2956862965112235,2.4584795583728076,7.088973953638635,10.739047121986001,32.63777849695866,22.031690898461175,14.849915413157824,13.016970016681524,9.51830171877439,3.0199840690901776
E06000046,18.527692216481586,18.133715457830725,18.841519207345137,16.34668159530087,12.912858655469043,22.126454959718508,23.535904452895416,4.793137054687001,5.236097025509206,6.455144695608386,5.520587868966319,5.848603242863036,5.152353119667608,5.045669409785245,29.6232118179184,29.739982749693457,36.62257436568385,28.56114678390978,24.611814137345018,32.91327975577733,35.59400549726965,8.845023841994424
E06000047,6.012857181805531,11.1308094835504,17.875688215103086,121.02529369523272,19.009450329188912,14.126848263430638,13.643404397592878,3.913042666129694,6.042048640431925,9.087284234429026,9.730887556626866,8.967508672551261,6.865064871733418,6.298859080301144,26.84004911596532,36.75737422618029,48.62570406671576,137.24205601765428,49.99823593272273,42.83284215339063,28.19353164911545,14.220113281598636
E06000049,16.898163102543773,13.196498415507058,14.550787792004856,13.268811985059523,15.722097291411158,15.075018017380401,11.803693065195416,7.488039257248703,5.929495398687916,3.793750736633335,3.366496471355629,3.6243376649388863,4.999289106916704,6.1500527285078865,26.32616535193436,28.724169498334465,25.623413633118474,22.115235496291454,25.324534404317937,25.050646425734943,27.51218940974904,14.654494259230063
E06000050,8.597893786910339,6.565177388886584,12.619268972616178,18.45246142413624,11.78847149197818,10.912615695227176,15.855357763034505,7.418266235958869,4.83900005396649,6.6221163975838175,9.472460210609109,7.0213843221676955,4.6329096777738314,4.030525158111278,23.861956943708616,29.515668709142254,29.643036047710055,37.661693759353,29.9536492700601,21.9708464332362,28.999335776623322,13.096742531661901
E06000051,31.64457846931682,41.46705336574127,25.494628576806022,42.945335745009764,25.958032543002677,28.964344036267324,11.627138155746179,10.489241682550198,11.110199180082812,10.60607661595027,11.51329534581895,11.676844152692876,10.97780558995173,6.752936139560276,53.94273103010341,66.27848236924629,48.9190458661565,67.63517894038677,49.94018191373779,51.5487739386223,29.945491475170506,23.22339991123615
E06000052,62.66604708242031,58.43978086676686,14.818740085714616,102.87530345708386,66.35920158106983,30.920438401813293,41.72934739266187,28.704258762030562,27.788726232006372,9.528038143592704,28.690642161852043,26.835937219812497,21.35399984827811,24.00286367289316,120.26700566211909,114.481832019091,45.00224154068912,159.6472793230922,120.83559842376489,83.31306872721926,95.18330314297647,32.78884195706078
E06000053,169.33018388640428,163.7916786936635,85.4317204213946,208.9372286438142,170.1123669006199,90.42046817087449,144.2619746771127,,,,,,,,169.33018388640428,163.7916786936635,85.4317204213946,208.9372286438142,170.1123669006199,90.42046817087449,144.2619746771127,0.0
E06000054,15.512140167466484,16.32270684253221,30.574966833480147,30.143330586701865,19.864336838850736,20.99852630046486,22.12618154577556,8.086103144902902,8.859448902080535,12.686589432175245,11.173301485773502,9.391170953084528,10.750930458226993,8.761216664776265,28.97328253003899,47.01624808737525,55.26581920721872,59.83576271695584,36.73212654275266,45.188590335667,41.19087313284464,22.40145621407022
E06000055,4.517919895123981,17.214647518858868,4.001604455741933,24.96725642304811,24.825617637094012,30.39402920208002,6.9496624356697145,3.221846903924014,2.3382343418647995,3.3639196745456226,3.3574696871410152,3.169559175409204,2.50474327735135,2.8415788924819028,16.3470227125612,21.354203615000884,17.844032015443222,36.563095397865446,37.65945291591449,34.986913516390885,17.0464590149084,4.929951464288182
E06000056,13.524275866533252,11.142420337733089,17.699666722569688,14.174738393391994,12.315861133279533,20.896346489719924,7.116107267485573,4.42651323308689,4.857495717666927,4.517370622771885,10.110904655707502,7.306796967134066,8.549195006690146,4.184020749168107,20.966441535743126,20.685667161402414,24.838766527215977,34.23856150768671,28.804271227713798,35.179955357708415,16.988437924245694,13.48677733985086
E06000057,11.388047367842189,23.05991857199348,28.242092957166008,163.8990151058781,18.226422775770246,40.892937533636164,24.10554157508082,10.20834583404148,18.236479702438398,20.190373130300642,20.840316795736477,18.071994940150514,20.784163135981558,20.202998808981413,45.17915752196744,82.90936588197665,94.02051699707397,221.13357210411192,72.60974987853255,106.4830548956118,88.81060709739049,26.410817051474524
